method_id,k,strategy,n_patients,mean_hidden_dice,mean_hidden_hd95_px,area_curve_relative_rmse,hidden_brier,posterior_predictive_hidden_brier,hidden_area_95_coverage,area_95_interval_width_relative,trust_gate_rejection_rate,trust_score,runtime_s
target_only,3,random,98,0.7459614289261115,9.954244639041386,0.6074254991615446,0.037864228737141355,0.11780553619776449,0.5226433430515064,4.122031364724366,0.5816326530612245,4.647306430794427e-13,0.0382020930374725
target_only,3,uniform,98,0.7459908635860506,9.913366064932148,0.6082177908546216,0.03762907380884395,0.11353356968991606,0.5252672497570456,4.018295732252313,0.07142857142857142,2.1495628548945293e-13,0.040211481013696364
target_only,5,clustered,98,0.7486960689841481,9.9218510354836,0.6077894362407206,0.03783250982512012,0.10459205397233666,0.5693877551020409,4.002789875560816,0.9979591836734694,1.383703952962617e-11,0.034910569661201825
target_only,5,random,98,0.746836514532813,9.934328380309314,0.6082964094494832,0.037805907420661936,0.11403396686120905,0.5601503759398496,4.483402113349978,0.4612244897959184,2.3711946067619447e-11,0.0350233670989317
target_only,5,uniform,98,0.7458305837367238,9.921988531203663,0.6040037938814988,0.037578999625556886,0.11366507008063546,0.5671321160042965,4.541801920701805,0.08163265306122448,9.355812222680418e-13,0.03658995279633644
target_only,7,clustered,98,0.7492683697266508,9.876316417069946,0.6093447610235536,0.03778301092168805,0.09844939619758904,0.4907563025210084,3.773574429252973,1.0,2.608448488081455e-07,0.03258911985856457
target_only,7,random,98,0.745413487581635,9.938781672898122,0.607548833928124,0.03774358478887952,0.05560467080118092,0.2454981992797119,1.2833581120791793,0.926530612244898,4.896661543752979e-09,0.032608131520754174
target_only,7,uniform,98,0.7453269326051501,9.92045375966589,0.6075011905735994,0.03756370523716413,0.03812074032136976,0.04261704681872749,0.16712773583114984,0.14285714285714285,9.483063709602189e-13,0.034532908768374046
target_only,10,clustered,98,0.751357837950536,9.906685636731394,0.6084788100622884,0.03787195792003549,0.09474992467736706,0.5113702623906705,3.3969269553092216,0.0020408163265306124,7.040832736038283e-06,0.0286101265791423
target_only,10,random,98,0.7462727269813252,9.918839334027316,0.6092071459854872,0.03765315051019491,0.03911521786785851,0.06778425655976675,0.2249352175622011,0.01020408163265306,1.041025820816025e-05,0.028623230911183066
target_only,10,uniform,98,0.7453767873601608,9.935109661027575,0.6092045612947822,0.03761193978277087,0.03755761541388164,0.017492711370262384,0.06799837074689569,0.07142857142857142,1.6405605824542767e-05,0.030387012753635596
